longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,500001.0,0,0,0,0,1,461598.9545753655
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,206700.0,1,0,0,0,0,202118.70909666733
-119.15,34.83,6.0,8733.0,1600.0,2006.0,736.0,4.5724,168400.0,0,1,0,0,0,165243.23513754696
-120.0,38.87,12.0,1437.0,268.0,395.0,144.0,4.225,127600.0,0,1,0,0,0,124918.9367745723
-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,98500.0,0,1,0,0,0,94590.72533071954
-122.32,37.53,39.0,2795.0,464.0,1183.0,443.0,5.779,387100.0,0,0,0,0,1,402612.1333009852
-121.7,36.77,21.0,2294.0,478.0,1306.0,430.0,3.0347,227200.0,1,0,0,0,0,192192.967374932
-121.63,39.15,27.0,336.0,60.0,195.0,68.0,5.3946,71800.0,0,1,0,0,0,83031.15128005088
-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453,82800.0,0,1,0,0,0,88891.67267090279
-115.41,32.99,29.0,1141.0,220.0,684.0,194.0,3.4038,107800.0,0,1,0,0,0,86847.44415124318
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,126800.0,0,1,0,0,0,134919.37687341537
-121.54,38.54,36.0,1672.0,302.0,969.0,337.0,3.0536,73100.0,0,1,0,0,0,97600.88595293036
-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,94600.0,0,0,0,0,1,103108.47385322842
-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,500001.0,1,0,0,0,0,471093.4438112117
-122.48,37.85,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,500001.0,0,0,0,1,0,498617.55007015547
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,336500.0,1,0,0,0,0,343787.321533942
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,162700.0,1,0,0,0,0,150739.14040281778
-121.88,37.32,30.0,1242.0,338.0,1438.0,325.0,2.6607,169300.0,1,0,0,0,0,182764.01374073682
-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,282000.0,0,0,0,0,1,284337.6029437891
-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,180400.0,0,1,0,0,0,195017.40331613604
-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,500001.0,0,0,0,0,1,522048.01545824774
-122.28,37.81,36.0,2914.0,562.0,1236.0,509.0,2.4464,102100.0,0,0,0,1,0,151616.56282960338
-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721,342300.0,1,0,0,0,0,347383.9801631246
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,438000.0,0,0,0,0,1,411410.70411009
-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,234200.0,1,0,0,0,0,241424.76903138316
-117.44,33.92,33.0,2433.0,525.0,1466.0,517.0,3.0437,110800.0,0,1,0,0,0,116720.96922927273
-117.87,33.89,17.0,1441.0,530.0,769.0,456.0,2.425,171700.0,1,0,0,0,0,167420.3897729348
-121.63,39.15,16.0,1547.0,418.0,940.0,400.0,1.5613,72500.0,0,1,0,0,0,75209.22819539788
-119.15,34.17,22.0,1612.0,334.0,1431.0,335.0,4.8125,194400.0,0,0,0,0,1,177375.61165915924
-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,140800.0,0,1,0,0,0,123924.03938566284
-121.92,37.29,35.0,2189.0,307.0,800.0,320.0,7.6659,426900.0,1,0,0,0,0,416114.67478238675
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,0,0,0,1,0,99145.36276372834
-117.28,34.14,40.0,2364.0,438.0,968.0,416.0,3.4906,93300.0,0,1,0,0,0,118471.30236037115
-123.79,39.44,16.0,2017.0,423.0,1177.0,414.0,3.2171,116200.0,1,0,0,0,0,123425.47529388107
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,233100.0,0,0,0,0,1,252111.6428588
-121.23,37.94,20.0,268.0,78.0,77.0,49.0,1.125,150000.0,0,1,0,0,0,128497.42067666883
-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,361700.0,1,0,0,0,0,320693.1158999307
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,386400.0,0,0,0,0,1,372342.2675539939
-120.41,37.88,16.0,744.0,141.0,311.0,122.0,4.4231,87500.0,0,1,0,0,0,113647.642807307
-118.55,33.99,39.0,2603.0,456.0,928.0,410.0,7.9096,500001.0,0,0,0,0,1,507056.84961961093
-121.95,38.35,16.0,2084.0,292.0,1099.0,292.0,5.8269,150200.0,0,1,0,0,0,168003.32053590153
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0,1,0,0,0,0,221203.59732459564
-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793,151900.0,0,0,0,0,1,141723.06634600548
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,169300.0,1,0,0,0,0,164162.6175010684
-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,230000.0,1,0,0,0,0,238687.62350881117
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,500001.0,1,0,0,0,0,455150.1576128494
-122.44,37.8,52.0,3257.0,735.0,1045.0,620.0,4.5523,500001.0,0,0,0,1,0,511273.1714431163
-118.27,34.01,43.0,1235.0,385.0,1745.0,372.0,2.0817,113300.0,1,0,0,0,0,118992.41740405695
-119.25,34.27,35.0,2532.0,407.0,1338.0,422.0,4.7727,219000.0,0,0,0,0,1,235029.17697850085
-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679,178800.0,1,0,0,0,0,177146.3343907263
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0,0,1,0,0,0,158872.91685816573
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,143500.0,1,0,0,0,0,141765.7022210306
-117.96,34.04,33.0,1458.0,268.0,1115.0,257.0,4.7955,158100.0,1,0,0,0,0,171535.12847708078
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,229600.0,1,0,0,0,0,221618.15340017254
-118.35,34.06,52.0,2837.0,602.0,1164.0,551.0,3.2411,250000.0,1,0,0,0,0,289431.58316588146
-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,65500.0,0,1,0,0,0,70033.00323879873
-118.44,34.22,41.0,1030.0,214.0,664.0,223.0,3.8083,183800.0,1,0,0,0,0,189479.0513335572
-118.15,34.16,52.0,1925.0,597.0,2258.0,594.0,1.6921,162500.0,1,0,0,0,0,164544.49906860077
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,417300.0,0,0,0,1,0,427429.15675401804
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,284900.0,0,0,0,1,0,294820.873950598
-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,2.4375,181300.0,0,1,0,0,0,165674.55514614983
-115.9,32.69,18.0,414.0,86.0,98.0,54.0,1.5417,57500.0,0,1,0,0,0,64316.811857986526
-117.51,33.89,16.0,5418.0,1005.0,2690.0,1088.0,4.0556,158000.0,0,1,0,0,0,151038.30498252422
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,159000.0,1,0,0,0,0,186176.79640347513
-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,181300.0,1,0,0,0,0,184920.4714660632
-117.93,33.76,24.0,3202.0,703.0,3308.0,714.0,4.1577,174100.0,1,0,0,0,0,176605.41843848457
-117.05,34.03,28.0,3009.0,698.0,1200.0,626.0,1.3993,104600.0,0,1,0,0,0,104969.06614100555
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,203700.0,1,0,0,0,0,200378.89332836494
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,0,1,0,0,0,52528.04978372171
-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,128900.0,0,1,0,0,0,145484.2720782616
-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,273700.0,1,0,0,0,0,272136.90665064566
-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926,190700.0,1,0,0,0,0,184509.16436083044
-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,146000.0,1,0,0,0,0,141810.415283726
-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,80800.0,0,1,0,0,0,94211.05966946384
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,484600.0,0,0,0,0,1,466480.954666887
-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,249100.0,0,1,0,0,0,208185.00890545623
-118.27,33.91,37.0,3018.0,547.0,1720.0,512.0,2.7269,124100.0,1,0,0,0,0,132480.4551140985
-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,93600.0,1,0,0,0,0,89471.41027936479
-119.87,36.34,26.0,1414.0,265.0,779.0,249.0,2.9167,83900.0,0,1,0,0,0,80522.09270486236
-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758,500001.0,0,0,0,0,1,499100.5304869775
-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,137200.0,1,0,0,0,0,142681.0885663688
-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,232700.0,1,0,0,0,0,264050.6597345473
-121.46,38.56,52.0,1878.0,393.0,722.0,381.0,3.3348,122800.0,0,1,0,0,0,135278.33414812083
-119.02,35.3,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,81600.0,0,1,0,0,0,85007.07131043343
-116.42,33.51,26.0,186.0,48.0,102.0,39.0,2.5625,103100.0,0,1,0,0,0,107097.37417939425
-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,162500.0,1,0,0,0,0,132384.98442751804
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,0,0,0,1,0,160858.21789731117
-117.07,32.63,40.0,1706.0,322.0,796.0,303.0,3.5583,154900.0,0,0,0,0,1,159467.44812786285
-118.25,34.17,52.0,1532.0,292.0,631.0,275.0,5.1242,372900.0,1,0,0,0,0,361800.6667788245
-121.96,37.94,26.0,3084.0,505.0,1557.0,501.0,5.1582,194700.0,0,1,0,0,0,188467.05326339102
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,185500.0,1,0,0,0,0,202644.49840213548
-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,1.75,87900.0,0,0,0,0,1,86903.62401944642
-122.39,37.76,52.0,3390.0,691.0,1645.0,596.0,3.7051,253700.0,0,0,0,1,0,265962.24537768593
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,139600.0,1,0,0,0,0,139615.92591391137
-122.49,38.3,14.0,2844.0,602.0,1613.0,544.0,3.3571,193600.0,1,0,0,0,0,163321.9958509296
-118.17,34.03,42.0,882.0,292.0,1248.0,281.0,2.761,120000.0,1,0,0,0,0,123890.20641181362
-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,347700.0,0,0,0,0,1,319849.45147727453
-118.11,33.81,37.0,1694.0,280.0,776.0,271.0,6.2187,257900.0,1,0,0,0,0,272446.16567694605
-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,4.0911,239700.0,1,0,0,0,0,231094.01875546033
-123.26,41.86,25.0,2344.0,532.0,1117.0,424.0,2.7222,64600.0,0,1,0,0,0,65560.74851971964
-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,245600.0,1,0,0,0,0,243296.48908137353
-118.99,35.4,48.0,1908.0,331.0,789.0,321.0,3.5714,84600.0,0,1,0,0,0,87067.78691856712
-118.47,34.01,41.0,2704.0,557.0,1047.0,478.0,4.4211,462900.0,1,0,0,0,0,454005.776539982
-123.34,39.1,24.0,5372.0,1051.0,3002.0,992.0,3.0652,131100.0,1,0,0,0,0,134642.87072772527
-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,96100.0,0,1,0,0,0,108799.06008052557
-121.59,39.1,24.0,1107.0,261.0,768.0,205.0,1.7167,48800.0,0,1,0,0,0,64538.06941075856
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,59300.0,0,1,0,0,0,59776.80008133594
-118.34,34.05,39.0,975.0,292.0,723.0,285.0,2.2725,140600.0,1,0,0,0,0,207279.07370316668
-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792,260800.0,0,0,0,0,1,254959.8067377287
-117.37,34.01,15.0,1386.0,247.0,703.0,185.0,3.6415,124200.0,0,1,0,0,0,126819.39743069127
-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,1,0,0,0,0,444579.71832431224
-118.38,34.02,45.0,2098.0,486.0,1343.0,481.0,3.9615,268600.0,1,0,0,0,0,252060.6479077731
-118.1,34.15,14.0,1442.0,369.0,782.0,343.0,2.7431,177500.0,0,1,0,0,0,169648.22382830112
-121.2,37.8,37.0,311.0,61.0,171.0,54.0,4.0972,101800.0,0,1,0,0,0,109876.63448624572
-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,215200.0,1,0,0,0,0,203313.5726911395
-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0,1,0,0,0,0,143466.31254573047
-118.42,34.15,18.0,1880.0,420.0,681.0,333.0,4.3214,372300.0,1,0,0,0,0,372443.8198010231
-118.32,34.09,34.0,2473.0,1171.0,2655.0,1083.0,1.6331,162500.0,1,0,0,0,0,210340.7981638281
-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,243300.0,1,0,0,0,0,260847.66841894927
-121.98,37.58,20.0,4126.0,1031.0,2079.0,975.0,3.6832,216900.0,1,0,0,0,0,232811.95181812686
-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,1,0,0,0,0,219317.00406487501
-117.25,32.77,35.0,2494.0,690.0,1126.0,624.0,4.0313,385300.0,0,0,0,0,1,377967.4792006344
-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,291400.0,1,0,0,0,0,311304.1203275627
-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,155000.0,0,0,0,1,0,176262.9464249357
-118.36,34.04,45.0,1767.0,417.0,1052.0,379.0,3.5161,157000.0,1,0,0,0,0,206586.40186114336
-122.44,38.34,25.0,3106.0,715.0,1262.0,665.0,1.9487,233500.0,1,0,0,0,0,219132.77126472164
-120.6,37.34,34.0,1830.0,431.0,1304.0,415.0,2.1182,68900.0,0,1,0,0,0,73489.91717695523
-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,318100.0,1,0,0,0,0,325105.22254213184
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,112900.0,0,1,0,0,0,127153.204128274
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,147500.0,1,0,0,0,0,144128.72044245846
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,154200.0,1,0,0,0,0,173300.6382638938
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,219000.0,0,0,0,1,0,187966.62638728291
-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0,1,0,0,0,0,499915.6781791251
-117.29,34.14,45.0,1598.0,314.0,771.0,319.0,2.5417,82900.0,0,1,0,0,0,83120.27220763302
-117.93,33.87,52.0,950.0,229.0,429.0,185.0,2.315,182100.0,1,0,0,0,0,187242.20157741563
-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797,249000.0,1,0,0,0,0,244213.00563374645
-118.34,34.18,45.0,1328.0,290.0,720.0,289.0,3.875,226900.0,1,0,0,0,0,226117.02403931323
-117.31,34.11,38.0,1208.0,321.0,1225.0,317.0,1.4663,64000.0,0,1,0,0,0,63497.37684303138
-118.03,33.84,28.0,3857.0,857.0,2328.0,830.0,4.0156,196000.0,1,0,0,0,0,202197.51303130196
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,0,0,0,1,0,112792.51551418957
-122.94,38.5,46.0,2280.0,492.0,807.0,366.0,2.6316,117000.0,1,0,0,0,0,124302.08095205261
-118.52,34.2,19.0,4315.0,1304.0,2490.0,1222.0,2.6437,195000.0,1,0,0,0,0,207700.80064265805
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,207400.0,1,0,0,0,0,198264.73539751535
-122.05,37.31,25.0,4111.0,538.0,1585.0,568.0,9.2298,500001.0,1,0,0,0,0,475146.8742110019
-118.1,34.07,33.0,3437.0,1081.0,3817.0,1042.0,2.25,203700.0,1,0,0,0,0,187853.95845758804
-122.39,40.57,38.0,855.0,172.0,468.0,150.0,1.4091,84400.0,0,1,0,0,0,73981.32574411639
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,158700.0,1,0,0,0,0,149292.50231133006
-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,126200.0,0,1,0,0,0,119261.87869847052
-118.3,33.87,27.0,3144.0,722.0,1510.0,680.0,3.1597,214700.0,1,0,0,0,0,233275.22029349662
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,110800.0,0,1,0,0,0,115295.44335698197
-119.84,37.48,17.0,2582.0,553.0,1087.0,423.0,2.5,104200.0,0,1,0,0,0,88714.66987387315
-118.31,33.83,50.0,696.0,311.0,382.0,234.0,2.775,225000.0,1,0,0,0,0,239681.3942116073
-117.25,32.76,38.0,2331.0,493.0,836.0,433.0,4.9125,452600.0,0,0,0,0,1,445926.46218340687
-117.11,33.98,25.0,1254.0,312.0,715.0,301.0,2.7344,149000.0,0,1,0,0,0,109753.81954806238
-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,154200.0,1,0,0,0,0,159114.14592170983
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0,0,0,0,1,0,482505.05120416865
-117.93,33.79,34.0,3592.0,616.0,2138.0,605.0,5.2129,193400.0,1,0,0,0,0,208936.5715379462
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,1,0,0,0,0,130268.5410797793
-117.08,32.66,43.0,1004.0,236.0,839.0,235.0,2.81,103400.0,0,0,0,0,1,111586.95473085961
-118.33,34.02,45.0,1667.0,399.0,928.0,375.0,1.8783,118200.0,1,0,0,0,0,131014.29018820314
-118.27,33.91,32.0,2238.0,471.0,1292.0,467.0,1.1705,110600.0,1,0,0,0,0,109015.90622258882
-119.44,36.59,32.0,1153.0,236.0,761.0,241.0,2.825,67600.0,0,1,0,0,0,71985.93153549667
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,181900.0,0,0,0,1,0,196633.83919257857
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,280200.0,0,0,0,1,0,329103.5348483123
-122.43,37.79,52.0,3522.0,938.0,1319.0,887.0,4.3986,500001.0,0,0,0,1,0,497927.09899915534
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,500001.0,1,0,0,0,0,476610.81942788605
-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,187500.0,0,0,0,0,1,190221.7976924317
-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554,136500.0,0,1,0,0,0,147759.9789986486
-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851,183500.0,0,0,0,1,0,192414.68777984273
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,358500.0,0,0,0,1,0,351467.0364376075
-118.06,33.72,14.0,2665.0,331.0,964.0,319.0,15.0001,500001.0,0,0,0,0,1,487379.7146565771
-117.06,32.66,33.0,3425.0,511.0,1528.0,479.0,5.6889,234600.0,0,0,0,0,1,227843.09341930063
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,141100.0,0,1,0,0,0,141749.1214242616
-118.22,34.12,28.0,3306.0,1025.0,2670.0,942.0,3.0919,185400.0,1,0,0,0,0,191130.75491969122
-122.45,37.63,28.0,4946.0,848.0,2683.0,824.0,5.748,302100.0,0,0,0,0,1,299302.8230065089
-122.26,37.84,52.0,950.0,202.0,467.0,198.0,3.9643,188800.0,0,0,0,1,0,211088.46485663785
-117.17,32.71,39.0,311.0,181.0,206.0,113.0,0.7685,187500.0,0,0,0,0,1,193431.95835273858
-118.38,34.06,28.0,2522.0,616.0,991.0,574.0,3.1475,362500.0,1,0,0,0,0,405983.35555568384
-118.17,33.78,44.0,2364.0,746.0,3184.0,672.0,1.918,147500.0,0,0,0,0,1,141378.00046041264
-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,500001.0,0,0,0,0,1,494795.10778897896
-118.33,34.1,48.0,1116.0,524.0,1610.0,483.0,1.625,237500.0,1,0,0,0,0,247662.62463177502
-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,84300.0,0,1,0,0,0,89598.1491434703
-118.42,34.03,44.0,629.0,131.0,326.0,156.0,4.5278,374300.0,1,0,0,0,0,366996.5962665351
-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,500001.0,1,0,0,0,0,497593.5783045334
-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,287700.0,0,0,0,1,0,212901.78707064898
-122.9,41.46,31.0,1277.0,263.0,600.0,241.0,1.7292,61700.0,0,1,0,0,0,58741.6617477868
-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6.1309,411600.0,0,0,0,0,1,419707.2299582093
-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,191900.0,0,1,0,0,0,195973.32866291836
-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089,334100.0,0,1,0,0,0,287601.5278985587
-121.63,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,335000.0,1,0,0,0,0,317464.1043639936
-122.27,38.12,45.0,4423.0,1001.0,2109.0,874.0,2.6937,111800.0,0,0,0,1,0,128800.1303353145
-118.39,34.19,41.0,2000.0,485.0,1439.0,461.0,3.0491,192000.0,1,0,0,0,0,205727.81420759423
-117.99,33.67,12.0,2228.0,479.0,1122.0,488.0,4.0385,350000.0,1,0,0,0,0,295659.429550268
-122.45,37.62,26.0,3507.0,512.0,1712.0,509.0,6.7206,344600.0,0,0,0,0,1,347649.47232341336
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,0,0,0,1,0,190388.55330115775
-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,450400.0,1,0,0,0,0,460398.0527093105
-117.27,33.0,36.0,2426.0,454.0,1085.0,420.0,5.1523,387800.0,0,0,0,0,1,365085.2326575819
-117.89,33.94,20.0,3349.0,685.0,1822.0,675.0,4.7216,227000.0,1,0,0,0,0,208651.0688378329
-122.12,37.69,30.0,1197.0,269.0,695.0,279.0,3.4375,157800.0,0,0,0,1,0,183518.3585839408
-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,142600.0,0,0,0,1,0,153695.80595680454
-118.08,33.97,38.0,1026.0,190.0,789.0,193.0,4.2,163200.0,1,0,0,0,0,157846.5592240934
-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,82400.0,1,0,0,0,0,96479.080251438
-121.25,38.7,16.0,3262.0,533.0,1794.0,543.0,4.2464,144400.0,0,1,0,0,0,138079.9859317054
-119.77,36.84,15.0,2058.0,412.0,891.0,378.0,3.2569,124400.0,0,1,0,0,0,105016.15642125267
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,170700.0,0,1,0,0,0,168748.82383214022
-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465,180700.0,1,0,0,0,0,177808.9798699295
-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,296600.0,1,0,0,0,0,326682.9336683991
-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968,106300.0,0,1,0,0,0,109834.28683070508
-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625,92800.0,0,1,0,0,0,97431.14054437481
-118.36,34.23,15.0,2485.0,742.0,1994.0,670.0,2.8333,183200.0,1,0,0,0,0,183105.97498157842
-118.09,34.74,34.0,1218.0,285.0,797.0,248.0,2.4348,104800.0,0,1,0,0,0,86908.26580658575
-118.39,34.19,36.0,904.0,191.0,627.0,191.0,2.4167,192900.0,1,0,0,0,0,197231.2691048416
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,277300.0,0,0,0,1,0,316335.2586084914
-120.45,37.32,19.0,3136.0,466.0,1631.0,484.0,3.6471,101400.0,0,1,0,0,0,110754.24820186487
-119.17,34.2,36.0,2028.0,523.0,2751.0,496.0,3.015,149300.0,0,0,0,0,1,166376.19983710223
-118.18,34.06,45.0,934.0,228.0,893.0,192.0,2.53,140300.0,1,0,0,0,0,147291.37680407532
-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,353600.0,1,0,0,0,0,323078.18889114296
-118.15,33.84,36.0,2987.0,491.0,1360.0,497.0,4.8013,224100.0,1,0,0,0,0,233981.9343298601
-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,216100.0,0,0,0,0,1,200158.85670182572
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,71400.0,0,1,0,0,0,75016.11206521958
-122.46,38.53,32.0,1735.0,331.0,785.0,309.0,3.6641,275800.0,0,1,0,0,0,258512.64896901586
-122.27,40.53,17.0,2255.0,416.0,1171.0,411.0,2.875,129800.0,0,1,0,0,0,103365.89424036937
-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,290900.0,1,0,0,0,0,303258.75300578977
-117.94,33.92,32.0,1053.0,207.0,1038.0,222.0,4.6696,165500.0,1,0,0,0,0,152675.13569159526
-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2.0133,78300.0,0,1,0,0,0,71274.25339166346
-122.41,37.74,48.0,409.0,86.0,148.0,70.0,3.6687,335000.0,0,0,0,1,0,321448.29528476513
-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,92200.0,0,1,0,0,0,93056.64615674266
-117.92,33.81,34.0,988.0,173.0,759.0,184.0,5.6047,205100.0,1,0,0,0,0,182480.5399131751
-118.45,34.05,28.0,801.0,399.0,936.0,406.0,2.1875,181300.0,1,0,0,0,0,214015.3106835723
-122.39,40.59,26.0,1279.0,438.0,1276.0,420.0,1.2404,81300.0,0,1,0,0,0,79918.91040647257
-121.84,37.18,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,473400.0,1,0,0,0,0,480727.5608187571
-117.85,34.13,31.0,1959.0,318.0,1021.0,303.0,4.3145,233000.0,0,1,0,0,0,200942.9948065662
-118.03,33.97,36.0,2149.0,527.0,1359.0,481.0,2.824,167900.0,1,0,0,0,0,171774.58679673736
-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474,338200.0,0,0,0,1,0,381936.17791608337
-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,91100.0,0,1,0,0,0,118756.20372636734
-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,213900.0,1,0,0,0,0,235693.80664495265
-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,213500.0,0,1,0,0,0,173326.58944946603
