longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,350000.0,0,0,0,1,0,372986.8213018358
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,159300.0,0,1,0,0,0,186579.60013811252
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,129100.0,0,0,0,0,1,147831.51981731213
-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,76600.0,0,1,0,0,0,55677.53785238328
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0,0,0,0,0,1,194842.55179105897
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,230800.0,1,0,0,0,0,198907.42645708876
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,431800.0,1,0,0,0,0,393700.4122549775
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,191000.0,1,0,0,0,0,198518.5311992256
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,0,0,0,1,0,108591.72775278364
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,152500.0,0,0,0,0,1,127742.21181006815
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,67600.0,0,1,0,0,0,67616.92984920801
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,198200.0,1,0,0,0,0,200746.93872032172
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,306300.0,1,0,0,0,0,223699.26953979672
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,122100.0,1,0,0,0,0,134925.33636298985
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,276100.0,0,1,0,0,0,202154.51509381027
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,103000.0,0,1,0,0,0,103710.01625750739
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,409100.0,1,0,0,0,0,324746.00828457007
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,135200.0,1,0,0,0,0,155654.63061621133
-120.47,37.32,15.0,3952.0,984.0,2024.0,1026.0,2.558,121600.0,0,1,0,0,0,114250.87087035924
-118.15,33.92,30.0,915.0,234.0,646.0,211.0,2.5208,182800.0,1,0,0,0,0,165141.96340501885
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,228000.0,1,0,0,0,0,205632.55757923768
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212,110000.0,0,1,0,0,0,100110.56836082811
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,111200.0,0,1,0,0,0,95594.9492758099
-119.02,35.33,26.0,3691.0,826.0,2072.0,827.0,2.1553,84700.0,0,1,0,0,0,75639.10221795973
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,447300.0,1,0,0,0,0,425085.166979473
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,88300.0,0,1,0,0,0,104447.46164881413
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,0,0,0,1,0,87417.84513946439
-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,187500.0,1,0,0,0,0,199281.46992797995
-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,146900.0,1,0,0,0,0,164915.9480924689
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,103100.0,0,1,0,0,0,113632.996865793
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,1,0,0,0,0,383076.63264637697
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,0,0,0,1,0,136079.45899281988
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,262500.0,1,0,0,0,0,150097.65023995552
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,77400.0,0,1,0,0,0,85626.13764686642
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,135100.0,0,0,0,1,0,145360.5524883367
-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,134700.0,0,1,0,0,0,142354.11579512284
-117.26,32.99,16.0,2127.0,512.0,1532.0,499.0,2.7348,231300.0,0,0,0,0,1,168030.54020306456
-117.96,34.05,36.0,1475.0,270.0,1149.0,284.0,3.0904,158600.0,1,0,0,0,0,150765.2965331953
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,101600.0,0,1,0,0,0,109513.33522515147
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,122000.0,0,1,0,0,0,133403.76262492986
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,380000.0,1,0,0,0,0,340555.7380824028
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,189400.0,0,1,0,0,0,182241.43936869758
-120.11,34.62,16.0,2943.0,394.0,959.0,359.0,6.2094,440000.0,0,0,0,0,1,384528.30526838114
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,70000.0,0,1,0,0,0,75960.22217403288
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,70000.0,0,0,0,0,1,68836.77406132393
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,333500.0,1,0,0,0,0,366211.7511603503
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,101800.0,0,0,0,0,1,107198.46451081701
-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,500001.0,1,0,0,0,0,508661.9151636607
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,360500.0,1,0,0,0,0,343749.845531552
-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,169500.0,0,1,0,0,0,190315.66122719116
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,205600.0,1,0,0,0,0,176774.87617150205
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166300.0,0,1,0,0,0,188645.81521858514
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,32500.0,0,1,0,0,0,98108.02585615256
-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,362700.0,1,0,0,0,0,333009.66176243743
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,174500.0,0,0,0,0,1,140472.93058781594
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,197600.0,1,0,0,0,0,180280.55710511073
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,183000.0,1,0,0,0,0,192287.89443248988
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,158300.0,1,0,0,0,0,188191.32828198466
-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,100200.0,0,1,0,0,0,117192.14494771724
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,87500.0,0,0,0,0,1,113132.84090643277
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,461100.0,1,0,0,0,0,405555.00368743564
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,190200.0,0,0,0,0,1,245814.6801497314
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,232300.0,0,1,0,0,0,201617.7707912511
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,221600.0,0,0,0,0,1,233540.28887368162
-117.26,32.98,12.0,3900.0,977.0,1690.0,892.0,4.125,226900.0,0,0,0,0,1,277640.61629152874
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,224200.0,1,0,0,0,0,215561.2163138931
-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,119800.0,1,0,0,0,0,119156.29276745595
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,78200.0,0,1,0,0,0,81338.03521560597
-118.21,33.95,43.0,1500.0,419.0,1726.0,440.0,1.8641,165100.0,1,0,0,0,0,142288.29393725065
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,213900.0,0,1,0,0,0,241752.84374153407
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,69700.0,0,1,0,0,0,67614.93662632993
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0,1,0,0,0,0,119784.63093971065
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,75000.0,0,1,0,0,0,87426.83671754971
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,91700.0,0,1,0,0,0,92885.18338059982
-117.97,33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,269500.0,1,0,0,0,0,295586.98748622107
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,68200.0,0,1,0,0,0,71293.80444620416
-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,165800.0,0,0,0,0,1,187842.10115193657
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,154600.0,0,1,0,0,0,156891.55532442447
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,472700.0,1,0,0,0,0,437275.3019059438
-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,345900.0,1,0,0,0,0,413238.33782774745
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,230700.0,1,0,0,0,0,225414.81707304795
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,300000.0,1,0,0,0,0,247330.2019070603
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,249400.0,1,0,0,0,0,209910.56223823017
-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,435700.0,0,0,0,1,0,418950.7114548768
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,0,1,0,0,0,251534.1137830235
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,175000.0,1,0,0,0,0,199882.5207221091
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,178400.0,1,0,0,0,0,162763.75830875582
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,276000.0,0,0,0,1,0,253496.60639838333
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,115900.0,0,1,0,0,0,113652.61336697773
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,214300.0,0,1,0,0,0,101440.60523613768
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,118300.0,0,1,0,0,0,90424.45414874639
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,500001.0,1,0,0,0,0,365805.5717037248
-117.28,33.2,20.0,4835.0,854.0,2983.0,834.0,4.3428,152100.0,0,0,0,0,1,197889.4881076478
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,140400.0,1,0,0,0,0,162032.4609076981
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,222600.0,1,0,0,0,0,232192.82279245195
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,444500.0,0,0,0,0,1,394491.9789402258
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,500000.0,0,0,0,0,1,461009.70438078954
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,163300.0,0,1,0,0,0,148820.77713743044
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,0,0,0,0,1,176374.05753718622
-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,90500.0,0,1,0,0,0,88234.28686732026
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615,115200.0,0,0,0,1,0,129902.8345439304
-117.08,32.65,17.0,2633.0,712.0,1487.0,694.0,2.5392,147000.0,0,0,0,0,1,136347.87378035655
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,273900.0,1,0,0,0,0,242480.56061920978
-118.16,33.89,46.0,940.0,219.0,599.0,214.0,3.2813,190900.0,1,0,0,0,0,155323.50537156366
-121.54,38.59,29.0,2242.0,493.0,1481.0,478.0,2.0781,74800.0,0,1,0,0,0,72789.71895200695
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,500001.0,0,0,0,1,0,252528.88731916746
-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531,118500.0,1,0,0,0,0,141308.56305224792
-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659,500001.0,1,0,0,0,0,226963.24790306034
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,55000.0,0,0,0,0,1,161629.94589673314
-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,2.401,58400.0,0,1,0,0,0,73624.26586945323
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,95800.0,0,1,0,0,0,114498.09306972782
-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,99200.0,1,0,0,0,0,118902.2924179284
-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,167400.0,0,0,0,0,1,229494.01744639446
-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,70500.0,0,1,0,0,0,69648.72600131217
-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,67500.0,0,1,0,0,0,74115.44666335135
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,75700.0,0,1,0,0,0,77690.7356320766
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183000.0,0,1,0,0,0,216802.62006309067
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,500001.0,1,0,0,0,0,482087.89562329056
-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,97300.0,1,0,0,0,0,112905.1086405661
-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562,230000.0,0,1,0,0,0,211155.34546244325
-117.14,32.71,39.0,1647.0,478.0,2176.0,479.0,1.7642,82900.0,0,0,0,0,1,104226.79599220071
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,52200.0,0,1,0,0,0,67542.42856747739
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,0,0,0,1,0,119536.55626418891
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,88000.0,0,1,0,0,0,91157.05115580378
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,224200.0,1,0,0,0,0,160913.7950589206
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,150000.0,1,0,0,0,0,168955.60663545888
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,341700.0,0,1,0,0,0,335462.60666706535
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,181700.0,0,0,0,1,0,193483.95688554845
-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,140600.0,1,0,0,0,0,170048.1784412443
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,72700.0,0,1,0,0,0,70627.64798049253
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,210900.0,0,1,0,0,0,227184.08144383956
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0,0,1,0,0,0,125606.29105785736
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,109700.0,0,1,0,0,0,108546.91808427172
-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,165600.0,0,0,0,0,1,247825.00366499348
-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,230600.0,1,0,0,0,0,234259.86651540475
-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,163800.0,1,0,0,0,0,206511.9071496355
-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,95800.0,0,1,0,0,0,64781.58496678245
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,48100.0,0,1,0,0,0,68693.4959957382
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,44400.0,0,1,0,0,0,54804.056603342295
-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,237900.0,1,0,0,0,0,218481.4790832541
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,284800.0,0,0,0,1,0,358963.5899677762
-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,164800.0,1,0,0,0,0,144300.84022759798
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,200000.0,1,0,0,0,0,167949.76632799156
-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,77800.0,0,1,0,0,0,78416.64179192483
-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,186000.0,1,0,0,0,0,173322.4668454739
-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,169700.0,1,0,0,0,0,173077.87676354806
-117.16,32.74,49.0,1815.0,495.0,601.0,410.0,3.0571,418800.0,0,0,0,0,1,292076.807329286
-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,73300.0,0,1,0,0,0,80959.32665940773
-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,87000.0,0,0,0,0,1,114503.34939923405
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,168200.0,1,0,0,0,0,183397.53406295695
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,154300.0,0,1,0,0,0,162655.81777590176
-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,225000.0,1,0,0,0,0,320302.90468197875
-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,333000.0,1,0,0,0,0,311546.2675507715
-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,225900.0,0,1,0,0,0,213458.89333857538
-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,138100.0,0,1,0,0,0,148306.0665870596
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,112700.0,0,1,0,0,0,112452.78795320776
-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429,231600.0,0,0,0,1,0,260051.9058956802
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,419100.0,1,0,0,0,0,303122.7267587757
-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,221100.0,1,0,0,0,0,226378.0892645742
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,155400.0,0,1,0,0,0,192322.12549782492
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0,0,1,0,0,0,181567.78492838232
-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,248900.0,0,0,0,1,0,253705.17753930978
-121.04,38.95,22.0,1931.0,445.0,1009.0,407.0,2.75,153200.0,0,1,0,0,0,121627.02978927264
-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,126500.0,0,1,0,0,0,132391.3999356595
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,0,1,0,0,0,242209.09455029815
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,186100.0,1,0,0,0,0,198744.37516285185
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,500001.0,0,0,0,0,1,435118.0673109626
-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,181600.0,1,0,0,0,0,161148.9950637324
-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,178100.0,1,0,0,0,0,239732.71854854142
-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,69200.0,0,1,0,0,0,71590.79104478829
-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689,66800.0,0,1,0,0,0,71222.11278694923
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500001.0,1,0,0,0,0,484241.5026700659
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,181300.0,0,0,0,1,0,289438.4030849459
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,396400.0,1,0,0,0,0,424297.6183277221
-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4.9167,187500.0,0,0,0,1,0,243609.21358093288
-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,297900.0,0,0,0,0,1,288460.38349984377
-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,345400.0,1,0,0,0,0,392212.60926872364
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,245100.0,1,0,0,0,0,245279.9037166813
-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,105500.0,0,1,0,0,0,104140.62423542188
-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,101100.0,0,0,0,0,1,68164.16170142934
-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,141700.0,1,0,0,0,0,225048.57968296978
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,430900.0,1,0,0,0,0,338153.44134715083
-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,286300.0,0,0,0,0,1,268150.7612249458
-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,113000.0,0,1,0,0,0,98147.14153282795
-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,466700.0,0,0,0,0,1,488412.08699095715
-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,3.3393,168600.0,1,0,0,0,0,172753.70576001023
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045,360500.0,0,0,0,0,1,281151.36035960773
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0,1,0,0,0,0,267923.3366051772
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,113900.0,0,1,0,0,0,117019.27866679782
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,350400.0,1,0,0,0,0,392616.95569665707
-118.35,34.19,45.0,903.0,190.0,557.0,204.0,4.0313,209100.0,1,0,0,0,0,215291.01347550956
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,131500.0,1,0,0,0,0,184196.2587356081
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,216700.0,0,1,0,0,0,207802.71881369432
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0,1,0,0,0,0,113723.77010000276
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202800.0,1,0,0,0,0,241067.72475664882
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,117600.0,0,1,0,0,0,119674.1681195112
-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422,292600.0,0,0,0,0,1,334921.51058743853
-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,500001.0,1,0,0,0,0,498315.9434231763
-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,130300.0,0,1,0,0,0,143416.83175027987
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,92400.0,0,1,0,0,0,78818.4874564431
-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,112500.0,1,0,0,0,0,108763.29324419226
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,154200.0,1,0,0,0,0,243274.32221934662
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,104000.0,0,1,0,0,0,81024.20452094241
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,121600.0,1,0,0,0,0,172981.5658440531
-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,206300.0,0,0,0,1,0,202685.99145914914
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,108300.0,0,1,0,0,0,130202.87070013641
-118.85,34.19,27.0,2287.0,320.0,967.0,321.0,6.5162,349400.0,1,0,0,0,0,307439.76142770273
-121.19,39.55,17.0,1483.0,284.0,481.0,211.0,1.4896,83300.0,0,1,0,0,0,91392.01936004242
-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,245800.0,1,0,0,0,0,245107.60154007736
-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,91500.0,1,0,0,0,0,165159.7929307478
-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,500001.0,1,0,0,0,0,483907.8257871731
-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,500001.0,1,0,0,0,0,365106.89443051314
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,190500.0,0,1,0,0,0,156831.7455007631
-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,108300.0,0,1,0,0,0,109697.45280604425
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,89600.0,0,1,0,0,0,117609.66487039426
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,1,0,0,0,0,488977.0501240919
-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,94600.0,0,1,0,0,0,119887.40032185466
-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,67500.0,1,0,0,0,0,276830.04811230145
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,177500.0,0,1,0,0,0,199499.231632766
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,261300.0,1,0,0,0,0,270141.31084090954
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,500001.0,1,0,0,0,0,265257.97494934103
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,168400.0,1,0,0,0,0,195355.65309993262
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,245300.0,1,0,0,0,0,275772.6169973945
-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,240000.0,0,0,0,0,1,281535.3004379552
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,156500.0,0,1,0,0,0,132097.32887569515
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,500001.0,0,0,0,0,1,325496.3430980664
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,235600.0,1,0,0,0,0,270837.24190049735
-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,185600.0,1,0,0,0,0,188142.84325374337
-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,316700.0,1,0,0,0,0,193622.39823388515
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,118800.0,0,1,0,0,0,99718.18227921006
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,248500.0,0,1,0,0,0,268444.55037817324
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,236500.0,1,0,0,0,0,227141.54554718843
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,94600.0,0,1,0,0,0,110462.51370434539
-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,176800.0,1,0,0,0,0,162684.8085811169
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,148600.0,0,0,0,0,1,189009.06837252018
-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,195300.0,1,0,0,0,0,180494.18716106226
-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,215900.0,1,0,0,0,0,221004.7870298619
-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,126600.0,1,0,0,0,0,141042.1541266066
