longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-122.1,37.4,6.278644503349902,3812.484215699549,843.2465421326569,367.0,206.0,3.1736,181300.0,0,0,0,1,0,298232.4527531204
-118.23,34.24,50.71757917148981,7155.484215699549,1240.246542132657,1695.0,572.0,7.642,396400.0,1,0,0,0,0,442384.4269591778
-122.24,38.25,42.59857378353391,3511.484215699549,669.2465421326569,91.0,33.0,4.9167,187500.0,0,0,0,1,0,349408.6366388331
-122.47,37.66,-19.223984912780196,7470.484215699549,1439.246542132657,3226.0,790.0,5.7535,297900.0,0,0,0,0,1,304889.3438386153
-117.88,33.63,23.30472599335174,12863.48421569955,2922.246542132657,3162.0,1831.0,4.7024,345400.0,1,0,0,0,0,417466.6190556357
-121.65,36.85,-3.901562067980499,5904.484215699549,1057.246542132657,1361.0,426.0,4.5787,245100.0,1,0,0,0,0,296571.79746980267
-117.41,34.11,50.475251146335026,7297.484215699549,1405.246542132657,2602.0,760.0,3.5481,105500.0,0,1,0,0,0,163394.20220101348
-124.08,40.87,44.25204349948794,5008.484215699549,1102.246542132657,990.0,425.0,1.1479,101100.0,0,0,0,0,1,81508.42171044993
-118.13,34.15,3.143208152475367,4423.484215699549,974.2465421326568,579.0,321.0,2.8125,141700.0,1,0,0,0,0,261196.23317976148
-121.96,37.24,9.27676658485316,6330.484215699549,1238.246542132657,1208.0,562.0,5.4683,430900.0,1,0,0,0,0,380183.2827505005
-122.5,37.75,45.92492802134242,5037.484215699549,976.2465421326568,872.0,330.0,2.9632,286300.0,0,0,0,0,1,240467.21859386086
-117.56,33.88,35.486707799079625,4494.484215699549,927.2465421326568,1052.0,258.0,2.0682,113000.0,0,1,0,0,0,101708.10708214954
-117.24,32.72,67.82485483550086,6387.484215699549,1064.246542132657,1175.0,432.0,7.5925,466700.0,0,0,0,0,1,459130.12919620355
-117.94,33.85,40.00368448945849,5186.484215699549,1062.246542132657,1550.0,458.0,3.3393,168600.0,1,0,0,0,0,246681.97713998755
-122.26,37.5,46.66239970924267,4176.484215699549,819.2465421326569,393.0,186.0,3.7045,360500.0,0,0,0,0,1,387792.62044210255
-122.0,37.82,30.91222158359385,5504.484215699549,1091.246542132657,926.0,432.0,4.6042,256400.0,1,0,0,0,0,355610.3415331136
-118.93,34.82,-14.408102341877123,4104.484215699549,801.2465421326569,323.0,136.0,3.5,113900.0,0,1,0,0,0,176095.80583904128
-118.36,34.01,38.85614122443551,6438.484215699549,1099.246542132657,1214.0,464.0,6.5044,350400.0,1,0,0,0,0,428491.2507835056
-118.35,34.19,61.37425076622898,4201.484215699549,823.2465421326569,557.0,204.0,4.0313,209100.0,1,0,0,0,0,368200.15482387185
-117.83,33.74,19.617971586035612,5116.484215699549,1155.246542132657,958.0,485.0,2.6771,131500.0,1,0,0,0,0,196148.44019736766
-122.18,38.35,10.57764252336331,3705.484215699549,701.2465421326569,175.0,61.0,6.0266,216700.0,0,1,0,0,0,295587.2843279929
-117.27,33.77,26.6937019512905,6174.484215699549,1209.246542132657,1859.0,545.0,2.0878,101300.0,1,0,0,0,0,119856.48357343632
-122.54,38.36,77.01591344529422,6023.484215699549,1164.246542132657,1167.0,458.0,3.7969,202800.0,1,0,0,0,0,268093.26335819205
-121.43,37.75,45.87182360500128,4505.484215699549,911.2465421326568,699.0,279.0,3.3611,117600.0,0,1,0,0,0,151590.4648330977
-122.31,37.57,20.82028211321404,6455.484215699549,1309.246542132657,1603.0,629.0,3.7422,292600.0,0,0,0,0,1,414414.2295325259
-118.4,34.04,69.32430433297824,4596.484215699549,807.2465421326569,420.0,190.0,12.8483,500001.0,1,0,0,0,0,464198.027615011
-120.97,37.68,-19.502720344387804,5647.484215699549,1079.246542132657,1302.0,392.0,3.1625,130300.0,0,1,0,0,0,181759.21367787186
-119.49,37.1,33.51008235953069,5830.484215699549,1188.246542132657,1564.0,507.0,2.3359,92400.0,0,1,0,0,0,104693.70543094118
-118.28,34.0,31.001623127464725,4153.484215699549,917.2465421326568,890.0,247.0,1.2778,112500.0,1,0,0,0,0,144962.7381940785
-117.86,33.75,22.58740526752745,3485.484215699549,682.2465421326569,207.0,51.0,1.8,154200.0,1,0,0,0,0,251943.6375366502
-121.46,38.56,35.94576062867921,4205.484215699549,813.2465421326569,479.0,177.0,2.2125,104000.0,0,1,0,0,0,98752.29176770555
-122.71,38.34,47.01943598466074,4547.484215699549,968.2465421326568,699.0,308.0,2.6033,121600.0,1,0,0,0,0,115071.25941811132
-122.07,37.86,22.674869369784993,4400.484215699549,857.2465421326569,317.0,208.0,3.5893,206300.0,0,0,0,1,0,279154.37938022334
-119.69,36.71,-7.635608446084035,3854.484215699549,712.2465421326569,249.0,71.0,4.4583,108300.0,0,1,0,0,0,173047.51867294233
-118.85,34.19,-10.303146544891405,5585.484215699549,953.2465421326568,967.0,321.0,6.5162,349400.0,1,0,0,0,0,353802.42856325593
-121.19,39.55,11.026102238342188,4781.484215699549,917.2465421326568,481.0,211.0,1.4896,83300.0,0,1,0,0,0,87658.974717836
-118.61,34.2,53.45934105451353,4971.484215699549,917.2465421326568,794.0,270.0,5.5191,245800.0,1,0,0,0,0,329161.5168841359
-122.74,38.46,11.400744119414608,5566.484215699549,1227.246542132657,1311.0,585.0,2.6607,91500.0,1,0,0,0,0,160822.81971325979
-118.54,34.15,27.26851599716751,13409.48421569955,1928.246542132657,3599.0,1257.0,10.2292,500001.0,1,0,0,0,0,533043.8117674391
-118.5,33.99,17.541646978685584,6782.484215699549,1608.246542132657,1268.0,952.0,3.2609,500001.0,1,0,0,0,0,390656.4410945368
-117.79,34.1,39.945595545774744,4962.484215699549,977.2465421326568,1024.0,339.0,3.5192,190500.0,0,1,0,0,0,227389.4093379965
-121.43,37.74,59.13110947759111,4264.484215699549,880.2465421326569,589.0,228.0,1.6937,108300.0,0,1,0,0,0,90135.60230367699
-116.52,33.97,18.298264353460446,7219.484215699549,1387.246542132657,1902.0,665.0,3.3616,89600.0,0,1,0,0,0,156111.45526139616
-122.01,37.27,9.389694128729058,7123.484215699549,1106.246542132657,1415.0,480.0,10.675,500001.0,1,0,0,0,0,528798.4804873422
-121.34,37.97,55.44927224731914,5791.484215699549,1087.246542132657,1203.0,436.0,3.765,94600.0,0,1,0,0,0,198811.94029323966
-118.21,34.02,77.76089409776199,3320.484215699549,640.2465421326569,55.0,7.0,7.5752,67500.0,1,0,0,0,0,417072.5531937233
-121.9,38.0,-10.594315863754858,5975.484215699549,1001.2465421326568,1288.0,375.0,6.0497,177500.0,0,1,0,0,0,264378.9852402771
-118.25,34.23,80.4960196260101,5252.484215699549,1001.2465421326568,967.0,370.0,5.0862,261300.0,1,0,0,0,0,406903.7853619227
-117.32,33.51,17.654671851942098,4264.484215699549,766.2465421326569,311.0,92.0,5.2066,500001.0,1,0,0,0,0,304077.9630385719
-117.14,33.15,7.77716129254617,4447.484215699549,815.2465421326569,702.0,192.0,5.5696,168400.0,1,0,0,0,0,291974.9269678396
-121.94,37.24,-0.990474490439624,4782.484215699549,877.2465421326569,664.0,238.0,4.675,245300.0,1,0,0,0,0,302529.0484532472
-122.02,37.09,47.41375846604696,5116.484215699549,1001.2465421326568,682.0,254.0,4.8611,240000.0,0,0,0,0,1,329670.5956211932
-121.05,37.93,27.53642273365368,5772.484215699549,1113.246542132657,1649.0,453.0,3.275,156500.0,0,1,0,0,0,169302.2550766456
-117.3,32.96,18.743137818886417,4524.484215699549,838.2465421326569,380.0,151.0,4.2875,500001.0,0,0,0,0,1,350658.1843934364
-117.91,33.88,0.1602847076637417,5149.484215699549,924.2465421326568,784.0,290.0,5.2336,235600.0,1,0,0,0,0,269729.88789785793
-118.1,33.89,55.25151708205579,5540.484215699549,1069.246542132657,1483.0,443.0,4.4934,185600.0,1,0,0,0,0,319899.26708268246
-118.29,34.08,37.88134397291352,3947.484215699549,948.2465421326568,987.0,329.0,1.6806,316700.0,1,0,0,0,0,208210.6581657957
-120.93,39.96,6.084476887103476,4964.484215699549,984.2465421326568,816.0,316.0,2.9559,118800.0,0,1,0,0,0,101986.34136801542
-122.4,38.46,86.77992429491857,5840.484215699549,1099.246542132657,1099.0,420.0,4.635,248500.0,0,1,0,0,0,306017.6829635726
-117.94,33.79,64.2166049022737,7477.484215699549,1417.246542132657,1902.0,733.0,4.7986,236500.0,1,0,0,0,0,317011.40775443125
-121.47,38.55,70.02469664134863,4682.484215699549,928.2465421326568,561.0,244.0,2.0242,94600.0,0,1,0,0,0,66648.53718295711
-118.07,34.01,27.39298558164733,4689.484215699549,916.2465421326568,1025.0,275.0,3.2375,176800.0,1,0,0,0,0,242626.5810073164
-117.21,32.86,28.274186426099384,6098.484215699549,1199.246542132657,1267.0,518.0,3.2794,148600.0,0,0,0,0,1,257043.39146941534
-121.86,36.6,-12.117559882211715,4342.484215699549,918.2465421326568,762.0,301.0,3.038,195300.0,1,0,0,0,0,197401.28906601912
-118.27,33.8,30.013364448396647,7996.484215699549,1535.246542132657,3287.0,881.0,4.8508,215900.0,1,0,0,0,0,265656.5246419275
-118.2,34.02,27.64017345726402,3796.484215699549,753.2465421326569,548.0,119.0,3.7543,126600.0,1,0,0,0,0,367918.22428187146
-118.29,34.08,0.7033131367023273,5757.484215699549,1456.246542132657,2635.0,763.0,2.4,173900.0,1,0,0,0,0,230621.9290317879
-117.29,33.13,-25.913464972452314,3915.484215699549,738.2465421326569,224.0,105.0,3.9205,183000.0,0,0,0,0,1,274521.88375224627
-119.75,36.78,44.92466545839497,4427.484215699549,853.2465421326569,474.0,242.0,2.4405,74300.0,0,1,0,0,0,103005.00001160325
-117.88,33.85,35.687690203997334,4425.484215699549,818.2465421326569,588.0,181.0,4.375,224700.0,1,0,0,0,0,367286.78916264453
-119.59,36.52,38.018621905796074,4288.484215699549,825.2465421326569,674.0,178.0,3.3214,101600.0,0,1,0,0,0,123031.14975586986
-122.3,37.51,50.92008816748163,6087.484215699549,1078.246542132657,1156.0,404.0,5.4322,391000.0,0,0,0,0,1,478770.95910986135
-118.13,33.94,18.009839655134947,3820.484215699549,771.2465421326569,373.0,139.0,3.5481,265000.0,1,0,0,0,0,315981.403182616
-121.86,37.21,-0.3513444865465409,5850.484215699549,938.2465421326568,916.0,316.0,9.1974,500001.0,1,0,0,0,0,509894.6533284926
-121.81,37.3,-19.571578120115,5168.484215699549,981.2465421326568,1214.0,347.0,4.9769,186500.0,1,0,0,0,0,289526.0830954036
-116.4,34.12,9.66511075777754,8946.48421569955,1722.246542132657,2524.0,1008.0,2.6739,78000.0,0,1,0,0,0,82796.72354866327
-115.55,32.98,38.36621303003193,5863.484215699549,1163.246542132657,1447.0,473.0,3.2593,80800.0,0,1,0,0,0,149279.576278059
-118.31,34.26,35.176040698395674,5562.484215699549,1093.246542132657,1124.0,388.0,4.2685,189600.0,1,0,0,0,0,323450.84174114454
-118.47,34.26,46.11669925013303,4598.484215699549,922.2465421326568,650.0,291.0,3.8875,199200.0,1,0,0,0,0,324818.4763880718
-120.84,35.32,-7.320766519643062,5717.484215699549,1171.246542132657,1279.0,522.0,3.4762,189600.0,0,0,0,0,1,288808.6881698456
-122.19,37.78,43.134063084961255,4324.484215699549,813.2465421326569,469.0,168.0,2.875,160000.0,0,0,0,1,0,136650.15119098325
-117.79,33.68,-4.475458344533555,5404.484215699549,952.2465421326568,1002.0,332.0,8.735,375300.0,1,0,0,0,0,396404.25152231136
-122.03,37.97,-3.5931264679955213,7266.484215699549,1564.246542132657,2629.0,903.0,2.9915,166700.0,0,0,0,1,0,146097.6248792782
-118.56,34.19,71.14224137018647,5898.484215699549,1074.246542132657,1246.0,426.0,4.1111,215600.0,1,0,0,0,0,350991.88034441485
-121.79,37.03,34.1046318220394,4241.484215699549,846.2465421326569,544.0,179.0,3.934,228600.0,1,0,0,0,0,368686.03993734287
-120.66,35.49,2.602710472825473,7720.484215699549,1578.246542132657,2307.0,885.0,2.8285,171300.0,1,0,0,0,0,186849.53005803403
-122.46,37.74,36.52301977710583,5203.484215699549,924.2465421326568,707.0,284.0,6.2561,431000.0,0,0,0,1,0,366221.412337699
-118.04,33.87,16.919035091514175,7924.484215699549,1455.246542132657,2794.0,763.0,5.6917,275100.0,1,0,0,0,0,300010.39583097975
-119.85,34.44,0.746583748342907,5063.484215699549,934.2465421326568,1173.0,297.0,6.0256,276800.0,0,0,0,0,1,381462.21180098207
-119.61,36.31,33.236709559070285,5145.484215699549,1004.2465421326568,1460.0,353.0,1.8839,46300.0,0,1,0,0,0,58145.415211436746
-118.09,34.68,-20.459854101736955,26684.48421569955,4804.246542132657,10493.0,3671.0,4.0211,144000.0,0,1,0,0,0,116952.08374883448
-122.13,39.74,12.999177050099128,4699.484215699549,913.2465421326568,668.0,250.0,2.2569,94300.0,0,1,0,0,0,94240.15349615888
-117.93,34.01,3.631849124465653,6486.484215699549,1469.246542132657,3883.0,840.0,2.1863,157600.0,1,0,0,0,0,146554.0481618951
-117.86,33.79,32.93133401415731,4322.484215699549,824.2465421326569,483.0,187.0,4.105,194500.0,1,0,0,0,0,367798.7684772286
-118.26,34.16,-5.157576057780602,6705.484215699549,1518.246542132657,1883.0,870.0,3.7321,351100.0,1,0,0,0,0,314388.4993399281
-118.37,34.07,9.275193382141603,5607.484215699549,1159.246542132657,870.0,546.0,3.1677,453400.0,1,0,0,0,0,351768.32409501326
-118.41,34.19,18.740877058839708,5291.484215699549,1058.246542132657,939.0,400.0,2.8021,224600.0,1,0,0,0,0,233402.1802875929
-118.2,34.12,31.14847505302663,4863.484215699549,1031.246542132657,1500.0,407.0,2.8125,155600.0,1,0,0,0,0,230335.66524119946
-121.37,38.01,9.426876581749202,5728.484215699549,948.2465421326568,1016.0,314.0,10.0088,242000.0,0,1,0,0,0,419656.30966511916
-123.15,39.74,24.303723555462348,3906.484215699549,776.2465421326569,281.0,108.0,2.9306,70000.0,0,1,0,0,0,108271.93191577922
-117.18,34.3,61.85685144971856,3697.484215699549,720.2465421326569,71.0,27.0,1.875,71300.0,0,1,0,0,0,167306.4731429125
-122.79,39.09,35.3507696189266,5096.484215699549,1028.246542132657,685.0,331.0,1.625,66800.0,0,1,0,0,0,60636.56257050118
-118.18,34.1,2.2204510524610983,5827.484215699549,1322.246542132657,1215.0,577.0,4.7853,153100.0,1,0,0,0,0,313325.1964600905
-122.11,37.7,32.71915051393892,5991.484215699549,1422.246542132657,1765.0,724.0,2.4206,137500.0,0,0,0,1,0,189686.10552030255
-117.9,33.88,21.98051170686873,5360.484215699549,986.2465421326568,991.0,357.0,5.2897,230400.0,1,0,0,0,0,341233.90415999154
-122.0,37.31,60.37507843543268,7509.484215699549,1551.246542132657,2389.0,861.0,4.7235,242200.0,1,0,0,0,0,345701.06242160057
-117.85,33.87,25.38458018063525,8376.48421569955,1439.246542132657,2569.0,759.0,5.6549,301900.0,1,0,0,0,0,276245.5826755769
-122.0,37.27,7.375955234938566,4962.484215699549,904.2465421326568,759.0,272.0,5.7876,415800.0,1,0,0,0,0,350240.3311826476
-121.72,38.0,21.276051721908445,11255.48421569955,1947.246542132657,4460.0,1293.0,4.9618,156500.0,0,1,0,0,0,179482.3990431683
-122.27,40.46,29.423351750573133,5931.484215699549,1163.246542132657,1324.0,513.0,2.2768,78600.0,0,1,0,0,0,69884.28168464452
-122.02,37.87,-36.75513902210444,6354.484215699549,1002.2465421326568,1209.0,377.0,8.4352,441400.0,0,0,0,1,0,468872.08377910627
-118.27,34.08,31.861732945746606,6305.484215699549,1487.246542132657,2587.0,814.0,2.7179,184300.0,1,0,0,0,0,233060.21004854754
-118.73,34.29,-0.954784791177982,8281.48421569955,1387.246542132657,2510.0,725.0,6.9454,276500.0,1,0,0,0,0,376401.0369894059
-117.96,33.93,-5.447005929407929,4769.484215699549,954.2465421326568,841.0,330.0,3.46,232800.0,1,0,0,0,0,216867.66616409746
-120.48,37.29,-3.1686166907888236,5564.484215699549,1326.246542132657,3200.0,664.0,1.5635,60400.0,0,1,0,0,0,63816.652639819134
-121.49,38.55,33.07695259597054,7578.484215699549,1265.246542132657,1486.0,621.0,5.0359,224100.0,0,1,0,0,0,237595.47197667428
-117.79,33.77,30.583617530918197,7647.484215699549,1186.246542132657,1680.0,519.0,6.9014,439000.0,1,0,0,0,0,330584.68424472696
-119.67,37.27,18.678461835070173,8385.48421569955,1614.246542132657,2284.0,913.0,2.7413,123100.0,0,1,0,0,0,102869.2970887889
-117.09,32.91,58.6321312006023,5310.484215699549,949.2465421326568,802.0,289.0,6.5706,255700.0,1,0,0,0,0,272682.71843303833
-121.55,39.51,31.54888072427233,4849.484215699549,986.2465421326568,684.0,310.0,2.0357,57600.0,0,1,0,0,0,56644.2707120679
-118.52,34.2,56.79494417588936,6189.484215699549,1227.246542132657,1757.0,581.0,4.3571,199800.0,1,0,0,0,0,329601.3119345148
-119.78,36.76,48.49012170030332,4723.484215699549,956.2465421326568,949.0,325.0,1.7344,51300.0,0,1,0,0,0,51247.65380445984
-119.85,34.48,28.120233725950538,5213.484215699549,910.2465421326568,724.0,267.0,6.2987,348200.0,0,0,0,0,1,447978.6085757542
-122.2,37.82,17.084124284357486,7068.484215699549,1167.246542132657,1265.0,500.0,6.3302,362800.0,0,0,0,1,0,378895.5652784292
-118.53,34.18,-10.114147303009958,7473.484215699549,1518.246542132657,2118.0,778.0,4.2083,240300.0,1,0,0,0,0,309032.5524446248
-119.46,36.25,17.50164464395072,5000.484215699549,981.2465421326568,1016.0,350.0,2.5,73600.0,0,1,0,0,0,77311.46295087546
-117.12,33.14,26.404244736590307,5661.484215699549,1041.246542132657,1211.0,396.0,3.8967,172600.0,1,0,0,0,0,227267.87325908858
-118.59,34.22,46.91348666452145,9313.48421569955,2097.246542132657,3056.0,1347.0,4.0077,229000.0,1,0,0,0,0,324584.85834501404
-118.01,34.08,41.414843432623755,5579.484215699549,1155.246542132657,1969.0,500.0,3.6531,166300.0,0,1,0,0,0,279081.7659320672
-117.2,33.71,33.41702457872026,7508.484215699549,1553.246542132657,1283.0,829.0,2.0881,83300.0,1,0,0,0,0,197764.55422272504
-118.47,34.14,20.14812222652081,6171.484215699549,1053.246542132657,850.0,379.0,8.153,500001.0,1,0,0,0,0,457203.4660128195
-117.98,33.68,45.99666145521418,5901.484215699549,1006.2465421326568,1265.0,382.0,6.8039,332900.0,1,0,0,0,0,378606.37201380334
-119.03,35.41,66.39663249832105,5106.484215699549,1068.246542132657,1005.0,373.0,1.7857,54300.0,0,1,0,0,0,68142.40443441801
-117.93,33.88,34.96778226878482,4604.484215699549,926.2465421326568,585.0,260.0,4.0812,241700.0,1,0,0,0,0,351251.00118716
-121.87,36.55,19.1236394513532,13351.48421569955,2401.246542132657,3083.0,1621.0,5.1506,387500.0,0,0,0,0,1,353114.5076460698
-117.65,34.1,0.1755873852338716,4986.484215699549,998.2465421326568,622.0,322.0,3.6,136400.0,0,1,0,0,0,181655.60938810307
-121.3,37.98,74.72878315983537,5671.484215699549,1094.246542132657,990.0,444.0,4.175,98300.0,0,1,0,0,0,237149.77865577373
-118.91,34.18,24.67969858332202,6518.484215699549,1349.246542132657,1381.0,733.0,2.8958,176000.0,1,0,0,0,0,261754.27832870797
-120.46,36.87,18.203370210725417,4585.484215699549,943.2465421326568,954.0,269.0,1.3386,63000.0,0,1,0,0,0,54902.2592831394
-118.58,34.24,33.69001426578734,6537.484215699549,1280.246542132657,1529.0,590.0,3.2426,236900.0,1,0,0,0,0,301912.4419427613
-120.89,37.21,33.32733274818442,6599.484215699549,1311.246542132657,994.0,306.0,3.2262,97200.0,0,1,0,0,0,176989.7192171193
-122.43,37.78,2.2231125185460776,5678.484215699549,1476.246542132657,1245.0,789.0,1.3062,220000.0,0,0,0,1,0,237911.8716639817
-117.72,33.62,-4.464374490894951,4442.484215699549,901.2465421326568,365.0,279.0,2.8583,105800.0,1,0,0,0,0,128231.11121456117
-122.3,37.57,11.738461074475628,5271.484215699549,985.2465421326568,1169.0,370.0,5.033,270900.0,0,0,0,1,0,384086.37580733886
-117.34,34.08,0.1465636001453631,8222.48421569955,1640.246542132657,3502.0,953.0,3.233,99400.0,0,1,0,0,0,124241.69092107097
-118.2,34.11,45.71723348260415,5338.484215699549,1244.246542132657,1698.0,545.0,1.9355,166300.0,1,0,0,0,0,263524.2964603084
-117.04,32.77,62.92828304401635,5122.484215699549,1080.246542132657,962.0,431.0,2.7826,143800.0,1,0,0,0,0,177120.9039018304
-123.02,38.81,2.88924275299388,4254.484215699549,846.2465421326569,488.0,215.0,3.025,140600.0,1,0,0,0,0,213050.94394444037
-122.71,38.5,17.6134984763766,8943.48421569955,1463.246542132657,2324.0,769.0,6.6104,330900.0,1,0,0,0,0,327679.23917385365
-118.34,34.02,51.767196801095125,5365.484215699549,1018.2465421326568,1046.0,441.0,3.5357,156900.0,1,0,0,0,0,306197.255681321
-117.26,33.09,3.3915323255542553,5696.484215699549,1040.246542132657,349.0,169.0,7.0423,500001.0,0,0,0,0,1,347753.08335900086
-118.04,33.9,39.86344883892705,3313.484215699549,638.2465421326569,15.0,6.0,0.4999,162500.0,1,0,0,0,0,227206.9987396372
-120.1,39.33,-11.73104053227762,6036.484215699549,1143.246542132657,1193.0,412.0,4.3958,124800.0,0,1,0,0,0,210740.56595533853
-117.34,33.21,34.6864325635439,9261.48421569955,2005.246542132657,3015.0,1124.0,2.7386,216100.0,0,0,0,0,1,214107.66368380052
-117.15,32.75,15.7692707895867,6464.484215699549,1500.246542132657,1332.0,817.0,2.6742,171400.0,0,0,0,0,1,213588.6138366536
-118.11,34.16,53.90049344511469,6456.484215699549,1092.246542132657,1229.0,444.0,5.4223,325600.0,0,1,0,0,0,420828.71377662604
-121.46,38.58,52.93150047771998,4692.484215699549,1030.246542132657,689.0,353.0,1.7765,109800.0,0,1,0,0,0,64666.92490000921
-122.44,37.65,29.876831955356703,8575.48421569955,1641.246542132657,2695.0,997.0,3.9722,276200.0,0,0,0,0,1,319480.47918206843
-117.09,33.13,-24.85252043905016,8983.48421569955,2075.246542132657,3773.0,1250.0,3.0426,129900.0,1,0,0,0,0,165551.7154819417
-122.42,37.73,41.95978473396944,6528.484215699549,1287.246542132657,1765.0,611.0,3.3333,292300.0,0,0,0,1,0,288126.55497026833
-122.6,38.48,31.419868485699205,4826.484215699549,897.2465421326569,606.0,251.0,6.6004,341500.0,1,0,0,0,0,378951.3769199339
-116.06,34.15,13.4024149918021,13675.48421569955,2964.246542132657,4507.0,1807.0,2.2466,66800.0,0,1,0,0,0,98265.81088484918
-122.81,38.08,23.342792088891436,4913.484215699549,999.2465421326568,815.0,337.0,3.4609,238800.0,0,0,0,0,1,274205.4376707409
-120.54,38.41,0.5814566251005822,4733.484215699549,927.2465421326568,668.0,267.0,2.5667,77400.0,0,1,0,0,0,116921.00101882032
-114.58,33.61,27.706773718885294,6205.484215699549,1313.246542132657,1841.0,633.0,2.6768,82400.0,0,1,0,0,0,108198.27096613312
-122.33,37.58,53.76164790988294,5660.484215699549,1101.246542132657,992.0,425.0,4.7917,359900.0,0,0,0,0,1,477659.74813735
-118.44,34.02,39.6888321387104,6576.484215699549,1265.246542132657,1321.0,617.0,6.2917,465700.0,1,0,0,0,0,505549.8151909745
-122.69,38.37,44.05962006301939,9620.48421569955,1634.246542132657,2969.0,1043.0,4.8233,214000.0,1,0,0,0,0,282308.3840482697
-117.36,34.11,31.072903466449276,6267.484215699549,1154.246542132657,1555.0,503.0,3.25,107100.0,0,1,0,0,0,150537.83650305873
-122.31,37.99,5.319493328109356,9806.48421569955,1770.246542132657,3259.0,1081.0,4.2348,157800.0,0,0,0,1,0,202253.07331878933
-118.25,33.91,5.427813620311067,5248.484215699549,998.2465421326568,1125.0,374.0,3.1111,119300.0,1,0,0,0,0,208285.11121442122
-118.49,34.25,54.771790927342295,5386.484215699549,1016.2465421326568,960.0,362.0,4.3333,232900.0,1,0,0,0,0,342964.3476507375
-122.22,38.12,13.884612592123249,17423.48421569955,2977.246542132657,6456.0,2147.0,5.1014,179500.0,0,0,0,1,0,185750.58110223024
-115.49,32.67,44.11866775777371,5620.484215699549,1206.246542132657,2185.0,602.0,1.375,70100.0,0,1,0,0,0,85105.30343618762
-116.95,33.86,9.649497445826883,3304.484215699549,635.2465421326569,8.0,2.0,1.625,55000.0,0,1,0,0,0,126318.27286364697
-121.43,38.64,64.71251256978755,5308.484215699549,1044.246542132657,1501.0,422.0,2.0417,65900.0,0,1,0,0,0,103729.43797087358
-124.09,40.95,41.92819776734414,5548.484215699549,1117.246542132657,1248.0,472.0,2.5893,99600.0,0,0,0,0,1,96046.63044902461
-117.85,33.62,10.864585976480676,4027.484215699549,738.2465421326569,316.0,108.0,10.3893,500001.0,1,0,0,0,0,541881.74321593
-117.67,33.64,16.17615825270316,6020.484215699549,1187.246542132657,1565.0,508.0,5.1645,164100.0,1,0,0,0,0,264105.4372897479
-116.99,33.75,38.51247505202059,12899.48421569955,3034.246542132657,4002.0,2106.0,1.4366,77000.0,0,1,0,0,0,131176.70456187238
-121.18,39.26,-9.360618042496068,4109.484215699549,794.2465421326569,352.0,121.0,3.5938,140300.0,0,1,0,0,0,191762.67856053426
-116.6,33.06,50.42052281837065,5029.484215699549,998.2465421326568,612.0,258.0,2.7813,172900.0,0,1,0,0,0,154580.23431232903
-118.38,34.05,57.90549541099436,6815.484215699549,1512.246542132657,1632.0,784.0,3.0956,500001.0,1,0,0,0,0,390550.86038404563
-117.33,33.03,49.57634284399217,4469.484215699549,954.2465421326568,603.0,267.0,2.8611,314300.0,0,0,0,0,1,366844.17748048354
-118.43,34.02,37.202577580975,5701.484215699549,1149.246542132657,1001.0,514.0,4.3906,500001.0,1,0,0,0,0,502932.91268842807
-122.08,37.34,33.71017179525231,4941.484215699549,849.2465421326569,594.0,205.0,12.367,500001.0,1,0,0,0,0,484654.8203084654
-118.29,34.04,22.88526494985004,5239.484215699549,1212.246542132657,2049.0,535.0,2.0405,143000.0,1,0,0,0,0,178611.23279550768
-117.6,33.42,24.09527752050471,5780.484215699549,1094.246542132657,1048.0,425.0,4.665,280600.0,0,0,0,0,1,446886.6442503483
-118.38,34.07,4.899098317508084,8112.484215699549,2014.246542132657,1897.0,1209.0,3.3725,375000.0,1,0,0,0,0,430788.93172986235
-118.29,34.08,39.635974754717175,3678.484215699549,763.2465421326569,445.0,140.0,1.9286,137500.0,1,0,0,0,0,277792.53038432274
-117.77,33.71,5.652044695946476,5400.484215699549,928.2465421326568,1060.0,303.0,7.3141,337100.0,1,0,0,0,0,345980.67619545537
-116.39,33.72,24.363610354070012,10944.48421569955,2251.246542132657,2496.0,1075.0,3.5569,128000.0,0,1,0,0,0,162004.3297797753
-122.71,38.45,61.28823113957328,6037.484215699549,1206.246542132657,1223.0,569.0,2.9663,185400.0,1,0,0,0,0,187932.14799641346
-121.69,39.36,9.24977351595626,4140.484215699549,819.2465421326569,635.0,165.0,1.8355,63000.0,0,1,0,0,0,140567.02058168018
-122.22,37.79,61.48898753210193,4785.484215699549,947.2465421326568,961.0,272.0,3.5156,109500.0,0,0,0,1,0,200145.91112896017
-118.28,34.06,-23.643320369734376,5085.484215699549,1486.246542132657,2251.0,763.0,1.1642,400000.0,1,0,0,0,0,229092.77748990885
-121.33,38.01,-4.841428550317744,4681.484215699549,840.2465421326569,531.0,203.0,5.9191,151900.0,0,1,0,0,0,238833.04918209166
-120.32,37.29,6.744048111488201,3993.484215699549,821.2465421326569,810.0,190.0,1.6172,56300.0,0,1,0,0,0,111146.26587913108
-120.92,40.02,35.12717876812695,3681.484215699549,725.2465421326569,202.0,72.0,2.6458,102500.0,0,1,0,0,0,131409.88628850237
